doc_id,old_url,prop_full_url,action,category,fern_file
8679c51e-dc31-4f5a-88ce-7fea6d4abd8a,/swml/methods/amazon_bedrock/swaig/functions/data_map/webhooks,/swml/reference/amazon-bedrock/swaig/functions/data-map,redirect,matched_changed,swml/pages/reference/methods/bedrock/swaig/functions/ai_swaig.data_map/data_map.webhooks/index.mdx
2462ef40-61cc-4e2a-818f-99ab1e349cfc,/swml/methods/amazon_bedrock/swaig/functions/data_map/webhooks/foreach,/swml/reference/amazon-bedrock/swaig/functions/data-map,redirect,matched_changed,swml/pages/reference/methods/bedrock/swaig/functions/ai_swaig.data_map/data_map.webhooks/foreach.mdx
f8723867-ff39-47f4-bf6f-04bb1547b8fb,/swml/methods/amazon_bedrock/swaig/functions/web_hook_url,/swml/reference/amazon-bedrock/swaig/functions,redirect,matched_changed,swml/pages/reference/methods/bedrock/swaig/functions/functions.web_hook_url.mdx
5bc05f47-3290-41b1-890b-70e0c70c9821,/swml/methods/amazon_bedrock/swaig/native_functions,/swml/reference/amazon-bedrock/swaig,redirect,matched_changed,swml/pages/reference/methods/bedrock/swaig/native_functions/index.mdx
5f3ead64-389f-44db-ad6d-1e8015c989b5,/swml/methods/connect/headers,/swml/reference/connect,redirect,matched_changed,swml/pages/reference/methods/connect/headers.mdx
9b4ec7e1-66ce-46cc-ab0a-840b3f7b70c3,/swml/methods/live_transcribe/action,/swml/reference/live-transcribe,redirect,matched_changed,swml/pages/reference/methods/live_transcribe/action/index.mdx
d492bf1f-ab51-4a53-a6a6-cb6856c43797,/swml/methods/live_transcribe/action/start,/swml/reference/live-transcribe,redirect,matched_changed,swml/pages/reference/methods/live_transcribe/action/start.mdx
48e9ce8a-d4f4-48f3-9864-146df86e603f,/swml/methods/live_transcribe/action/stop,/swml/reference/live-transcribe,redirect,matched_changed,swml/pages/reference/methods/live_transcribe/action/stop.mdx
32a8737a-fd59-4322-bbf3-6db12e831e92,/swml/methods/live_transcribe/action/summarize,/swml/reference/live-transcribe,redirect,matched_changed,swml/pages/reference/methods/live_transcribe/action/summarize.mdx
c2c04805-afab-4a0a-8fba-c698b7506666,/swml/methods/live_translate/action,/swml/reference/live-translate,redirect,matched_changed,swml/pages/reference/methods/live_translate/action/index.mdx
056a7f0f-1dfe-4a57-8600-2e77ad3e5cbe,/swml/methods/live_translate/action/inject,/swml/reference/live-translate,redirect,matched_changed,swml/pages/reference/methods/live_translate/action/inject.mdx
1d6679fe-add6-4da2-948e-585de8206dff,/swml/methods/live_translate/action/start,/swml/reference/live-translate,redirect,matched_changed,swml/pages/reference/methods/live_translate/action/start.mdx
8588dc60-70f2-491e-9d7c-f1ba2bd5c91d,/swml/methods/live_translate/action/stop,/swml/reference/live-translate,redirect,matched_changed,swml/pages/reference/methods/live_translate/action/stop.mdx
c7267ca6-d8ff-4b06-872d-24ce184b18f4,/swml/methods/live_translate/action/summarize,/swml/reference/live-translate,redirect,matched_changed,swml/pages/reference/methods/live_translate/action/summarize.mdx
dad97e03-453a-4748-9c63-d277ebd3d27a,/swml/methods/pay/parameters,/swml/reference/pay,redirect,matched_changed,swml/pages/reference/methods/pay/parameters/index.mdx
af3aa918-2f1a-4d15-8ac1-927e10c5b537,/swml/methods/pay/payment_connector_url,/swml/reference/pay,redirect,matched_changed,swml/pages/reference/methods/pay/payment_connector_url.mdx
a427ccd7-5ec8-4224-8c1d-fc95cc93174b,/swml/methods/pay/prompts,/swml/reference/pay,redirect,matched_changed,swml/pages/reference/methods/pay/prompts/index.mdx
1b744f8f-f083-4a8a-94e2-59532ec0d307,/swml/methods/pay/prompts/actions,/swml/reference/pay,redirect,matched_changed,swml/pages/reference/methods/pay/prompts/actions/index.mdx
5fd8e143-3958-4167-8ed5-08598bf22f52,/video/conference,/platform/video,redirect,matched_changed,platform/pages/calling/video/get-started/pvc/index.mdx
d121756b-a029-4da6-8c51-7ba6baadedc7,/video/conference/technical-reference,/platform/video,redirect,matched_changed,platform/pages/calling/video/get-started/pvc/technical-reference.mdx
92832463-b3f4-405a-8cdf-cc28f6918047,/video/faq,/platform/video,redirect,matched_changed,platform/pages/calling/video/video-faq.mdx
af251f3f-577c-494a-9ff8-4a7b1843d8d2,/video/getting-started,/platform/video,redirect,matched_changed,platform/pages/calling/video/get-started/index.mdx
a9409f91-22a8-4f32-aedd-f8090a3e11be,/video/getting-started/extending-rooms-with-custom-code,/platform/video,redirect,matched_changed,platform/pages/calling/video/get-started/extending-rooms-with-custom-code/index.mdx
079ef0d0-3cad-4d2c-9934-d258e0ebb569,/video/getting-started/managing-rooms-with-apis,/platform/video,redirect,matched_changed,platform/pages/calling/video/get-started/managing-rooms-with-apis/index.mdx
0b3a225d-2ee5-4a70-915e-405af0037348,/video/getting-started/video-first-steps,/platform/video,redirect,matched_changed,platform/pages/calling/video/get-started/video-first-steps/index.mdx
416ae0e5-4351-4a00-ad17-5131c9a96bf9,/video/guides/layout-positions,/platform/video,redirect,matched_changed,platform/pages/calling/video/guides/layout-positions/index.mdx
7a565b03-5bb4-4123-90c3-218959e956f6,/video/guides/layouts,/platform/video,redirect,matched_changed,platform/pages/calling/video/guides/layouts/index.mdx
4d1ef16f-6bf8-42fb-b6aa-0fcd5790f29b,/video/guides/setting-the-layout-of-your-signalwire-video-calls,/platform/video,redirect,matched_changed,platform/pages/calling/video/guides/setting-the-layout-of-your-signalwire-video-calls.mdx
7eaac12b-74cf-4d2d-a463-6e6682d0f5d2,/voice/faq,/platform/voice,redirect,matched_changed,platform/pages/calling/voice/voice-faq.mdx
470089f0-bdc3-443a-b304-a51aa13c95e3,/voice/getting-started/sip/sip-gateways,/platform/voice/sip-gateways,redirect,matched_changed,platform/pages/calling/voice/SIP/sip-gateway/index.mdx
aeb2614f-4712-4384-be24-5dfb29e8a873,/voice/sip,/platform/voice/sip,redirect,matched_changed,platform/pages/calling/voice/SIP/overview.mdx
aefb9969-31b8-4ec6-8c36-fa6d223f938c,/voice/sip/get-started,/platform/voice,redirect,matched_changed,platform/pages/calling/voice/SIP/sip-endpoints/index.mdx
