doc_id,file_path,old_slug,new_slug,status
2724fea7-d6f8-44e3-b397-a3940ac4e663,fern/products/platform/pages/calling/voice/TTS/google.mdx,/voice/tts/gcloud,/voice/gcloud,replaced
967bb43c-abe7-4038-8423-4ba5f7cb50ea,fern/products/platform/pages/calling/voice/TTS/openai.mdx,/voice/tts/openai,/voice/openai,replaced
a3dbb231-d452-48ca-ba30-acd8ec499349,fern/products/platform/pages/calling/voice/TTS/rime.mdx,/voice/tts/rime,/voice/rime,replaced
d2185e19-3fc4-4fce-a42e-18ac055a0421,fern/products/platform/pages/calling/voice/basics/caller-id-and-cnam.mdx,/platform/basics/general/how-to-set-caller-id-or-cnam,/basics/how-to-set-caller-id-or-cnam,replaced
c2342628-3776-42ed-91ab-386446fea03e,fern/products/platform/pages/platform/call-fabric/addresses.mdx,/platform/call-fabric/addresses,/addresses,replaced
433c67ea-43de-4fcb-9e83-a2a110ef2dd0,fern/products/platform/pages/platform/call-fabric/resources.mdx,/platform/call-fabric/resources,/resources,replaced
dbcca373-5951-4202-9866-009b87d4c670,fern/products/realtime-sdk/pages/latest/tech-ref/core/overview.mdx,/,/node,replaced
306e6105-6f11-4f4a-9c2d-ad046077e8c2,fern/products/realtime-sdk/pages/latest/tech-ref/chat/overview.mdx,reference/chat,/node/reference/chat,replaced
1165f3c5-40df-4827-9628-75857c751d3b,fern/products/realtime-sdk/pages/latest/tech-ref/chat/chat-chatmember.mdx,reference/chat/chat-member,/node/reference/chat/chat-member,replaced
7fdd9d52-585a-49ab-8fea-ebfd430646bb,fern/products/realtime-sdk/pages/latest/tech-ref/chat/chat-chatmessage.mdx,reference/chat/chat-message,/node/reference/chat/chat-message,replaced
fad3cd92-40a4-4ac6-8aa8-0617036cc2af,,,/node/reference/chat/client,not_found
6e49dc97-3006-4ee7-b7d5-339c9f7726b4,fern/products/realtime-sdk/pages/latest/guides/core/overview.mdx,/guides,/node/guides,replaced
77b0a86a-5ac2-491c-987a-694aa6a263ce,fern/products/realtime-sdk/pages/latest/guides/messaging/first-steps-with-messaging.mdx,/guides/first-steps-with-messaging,/node/guides/get-started-with-messaging,replaced
198fbd9a-88c0-4839-9983-48cf2fbe66d8,,,/node/guides/get-started-with-voice,not_found
21d04025-bcf4-49e7-af28-57c144530f75,,,/node/guides/voicemail-responder,not_found
52362d34-edfc-457f-a88e-8550fbc7fa82,,,/node/guides/filter-robocalls,not_found
6bfaa051-dc10-4891-baaa-4c87af299069,,,/node/guides/weather-phone-ivr,not_found
0723862c-3bc2-4575-8aca-885b4a160b1c,fern/products/realtime-sdk/pages/latest/tech-ref/messaging/overview.mdx,reference/messaging,/node/reference/messaging,replaced
3d0dd299-58b4-49b8-aeba-cf7c14fb2208,,,/node/reference/messaging/client,not_found
54563035-b295-479d-89eb-c03edf74fca1,fern/products/realtime-sdk/pages/latest/tech-ref/messaging/messaging-messagecontract.mdx,reference/messaging/message-contract,/node/reference/messaging/message-contract,replaced
5bd90ec1-ca8c-4f04-8577-f85bd71a3632,fern/products/realtime-sdk/pages/latest/tech-ref/messaging/messaging-messagingsendresult.mdx,reference/messaging/messaging-send-result,/node/reference/messaging/messaging-send-result,replaced
30ed88d1-e508-4135-8eea-1095ebf92022,fern/products/realtime-sdk/pages/latest/tech-ref/pubsub/overview.mdx,reference/pubsub,/node/reference/pubsub,replaced
4afffe2e-03ea-4be0-8f63-1c0ce4ada850,,,/node/reference/pubsub/client,not_found
39b75605-0eff-435a-968d-5ac18c2c46d1,fern/products/realtime-sdk/pages/latest/tech-ref/pubsub/pubsub-pubsubmessage.mdx,reference/pubsub/pubsub-message,/node/reference/pubsub/pubsub-message,replaced
bd793b73-9e0c-4779-930b-9c1614ad3f84,fern/products/realtime-sdk/pages/latest/tech-ref/task/overview.mdx,reference/task,/node/reference/task,replaced
82881eb5-8d20-4240-a4ea-6b43f97534f8,,,/node/reference/task/client,not_found
c0e88962-6e8d-4608-a09e-311ae2bc6f8f,,,/guides,not_found
ac3f13c2-262a-4572-958f-c8572774fb4a,fern/products/realtime-sdk/pages/v2/guides/v2-vs-v3.mdx,guides/v2-vs-v3,/guides/v2-vs-v3,replaced
e39988a0-9bb4-472b-804f-a43959fa94ed,,,/guides/stop-robocalls,not_found
30861cfc-9c18-47c7-ad3c-bb01d7c08793,fern/products/realtime-sdk/pages/v2/language/dotnet/index.mdx,dotnet/reference,/dotnet/reference,replaced
a0665d13-69b4-4337-96d9-d4d570c647f7,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/index.mdx,dotnet/reference/calling,/dotnet/reference/calling,replaced
ac0913b6-558b-4fe9-94af-f9b49c71edc5,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,dotnet/reference/calling/actions,/dotnet/reference/calling/actions,replaced
481e2b70-07c5-4439-ac08-f2fec82a5553,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/connect.mdx,dotnet/reference/calling/actions/connect,/dotnet/reference/calling/actions/connect,replaced
e61dd97a-b58e-4b72-94b5-bce781c2e2b2,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/detect.mdx,dotnet/reference/calling/actions/detect,/dotnet/reference/calling/actions/detect,replaced
3c52e123-6a2b-4192-81a5-470f347a1c40,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/fax.mdx,dotnet/reference/calling/actions/fax,/dotnet/reference/calling/actions/fax,replaced
6958bd76-f762-49bd-b4fd-91f4f6832004,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/play.mdx,dotnet/reference/calling/actions/play,/dotnet/reference/calling/actions/play,replaced
87a930ac-5e10-408a-a89f-bf1f6b7b02d5,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/prompt.mdx,dotnet/reference/calling/actions/prompt,/dotnet/reference/calling/actions/prompt,replaced
a8f1033a-5427-4052-9807-bd2202bfb241,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/record.mdx,dotnet/reference/calling/actions/record,/dotnet/reference/calling/actions/record,replaced
b8dfd660-0119-4c79-a0fa-b04401972c1a,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/send-digits.mdx,dotnet/reference/calling/actions/send-digits,/dotnet/reference/calling/actions/send-digits,replaced
e3af68b8-36ec-4605-bb9d-2b2101ee3b41,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/tap.mdx,dotnet/reference/calling/actions/tap,/dotnet/reference/calling/actions/tap,replaced
554b38db-268e-438e-9815-62dabb49b5c2,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call.mdx,dotnet/reference/calling/call,/dotnet/reference/calling/call,replaced
b11899a4-8b62-4082-a832-9f0910718f88,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-collect.mdx,dotnet/reference/calling/call-collect,/dotnet/reference/calling/call-collect,replaced
f3cd7d15-af96-40a5-8062-4193de67bf30,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-collect-digits-params.mdx,dotnet/reference/calling/call-collect-digits-params,/dotnet/reference/calling/call-collect-digits-params,replaced
9b4e4c45-0f72-40d3-8cf4-35e07ce641a4,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-collect-speech-params.mdx,dotnet/reference/calling/call-collect-speech-params,/dotnet/reference/calling/call-collect-speech-params,replaced
3d1b3cfd-f29b-42bb-bc36-2afe03c611cb,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-collect-type.mdx,dotnet/reference/calling/call-collect-type,/dotnet/reference/calling/call-collect-type,replaced
a21e45a1-44b7-4c2c-8404-9fd608a2dbd8,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-connect-state.mdx,dotnet/reference/calling/call-connect-state,/dotnet/reference/calling/call-connect-state,replaced
801b0f56-21ca-460c-b19b-d19124e16ea5,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-detect.mdx,dotnet/reference/calling/call-detect,/dotnet/reference/calling/call-detect,replaced
19e10a35-ca3d-415b-be6a-6f801b5ab0ad,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-detect-digit-params.mdx,dotnet/reference/calling/call-detect-digit-params,/dotnet/reference/calling/call-detect-digit-params,replaced
60670098-8542-4576-9da8-863ef10ee62b,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-detect-fax-params.mdx,dotnet/reference/calling/call-detect-fax-params,/dotnet/reference/calling/call-detect-fax-params,replaced
54139d94-dc4e-47c2-bc47-9b0f5f868dcd,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-detect-fax-tone.mdx,dotnet/reference/calling/call-detect-fax-tone,/dotnet/reference/calling/call-detect-fax-tone,replaced
e0110cf3-7428-4341-aa69-0cad5abf1dfe,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-detect-machine-params.mdx,dotnet/reference/calling/call-detect-machine-params,/dotnet/reference/calling/call-detect-machine-params,replaced
47c79906-7023-4e7f-a28c-b21e88dd3620,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-detect-type.mdx,dotnet/reference/calling/call-detect-type,/dotnet/reference/calling/call-detect-type,replaced
f5fa93b9-9956-4b2f-a51a-0f0aae80073a,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-device.mdx,dotnet/reference/calling/call-device,/dotnet/reference/calling/call-device,replaced
16678ddb-4b74-4e52-b93d-c220ffa11742,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-device-phone-params.mdx,dotnet/reference/calling/call-device-phone-params,/dotnet/reference/calling/call-device-phone-params,replaced
3977aa8e-1d54-49bc-b453-125c2422ee2e,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-device-type.mdx,dotnet/reference/calling/call-device-type,/dotnet/reference/calling/call-device-type,replaced
5c0294d7-02a8-4ff1-9192-49e504261bf7,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-media.mdx,dotnet/reference/calling/call-media,/dotnet/reference/calling/call-media,replaced
2a671c9d-f4f8-40d7-bea4-6ce5a7651b68,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-media-audio-params.mdx,dotnet/reference/calling/call-media-audio-params,/dotnet/reference/calling/call-media-audio-params,replaced
7b8f29ad-de14-44a7-b9ea-d2ee5cf5a141,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-media-ringtone-params.mdx,dotnet/reference/calling/call-media-ringtone-params,/dotnet/reference/calling/call-media-ringtone-params,replaced
37daf49f-3ac6-4399-8ebd-b70cff23252d,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-media-silence-params.mdx,dotnet/reference/calling/call-media-silence-params,/dotnet/reference/calling/call-media-silence-params,replaced
2e0cabc3-47ba-47f6-b58d-8110fb2083c0,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-media-tts-params.mdx,dotnet/reference/calling/call-media-tts-params,/dotnet/reference/calling/call-media-tts-params,replaced
304dfae7-9f5f-47dd-81fe-dc39fd89b5b2,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-media-type.mdx,dotnet/reference/calling/call-media-type,/dotnet/reference/calling/call-media-type,replaced
223654c9-0e47-4c9b-85a5-57e20b4efe52,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-play-state.mdx,dotnet/reference/calling/call-play-state,/dotnet/reference/calling/call-play-state,replaced
ca3e6868-8b6f-48b7-b2b6-1e4c1837cd22,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-record.mdx,dotnet/reference/calling/call-record,/dotnet/reference/calling/call-record,replaced
ec013c2b-e85a-41cc-9eab-a46770338766,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-record-audio-direction.mdx,dotnet/reference/calling/call-record-audio-direction,/dotnet/reference/calling/call-record-audio-direction,replaced
6058d728-f00d-47f7-a5b3-8a486b46bea5,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-record-audio-format.mdx,dotnet/reference/calling/call-record-audio-format,/dotnet/reference/calling/call-record-audio-format,replaced
1a3e9c35-75fa-46ba-a573-5120dd033919,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-record-audio-params.mdx,dotnet/reference/calling/call-record-audio-params,/dotnet/reference/calling/call-record-audio-params,replaced
77d8118a-60e5-446a-aaa9-cf57e6a49b62,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-record-state.mdx,dotnet/reference/calling/call-record-state,/dotnet/reference/calling/call-record-state,replaced
3db7d867-1455-41d5-82d4-40d614bb9b50,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-ringback.mdx,dotnet/reference/calling/call-ringback,/dotnet/reference/calling/call-ringback,replaced
c92d4cf4-8378-4140-b456-fb3eb63eb7a0,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-ringback-audio-params.mdx,dotnet/reference/calling/call-ringback-audio-params,/dotnet/reference/calling/call-ringback-audio-params,replaced
7a8cce5e-e730-4fb4-b2c7-6da2109676fa,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-ringback-ringtone-params.mdx,dotnet/reference/calling/call-ringback-ringtone-params,/dotnet/reference/calling/call-ringback-ringtone-params,replaced
5cf28445-ed59-403d-9920-de2c4942c6cd,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-ringback-silence-params.mdx,dotnet/reference/calling/call-ringback-silence-params,/dotnet/reference/calling/call-ringback-silence-params,replaced
7d44b1b6-82b5-4ca5-8157-04f2ea7bce1d,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-ringback-tts-params.mdx,dotnet/reference/calling/call-ringback-tts-params,/dotnet/reference/calling/call-ringback-tts-params,replaced
2d8786c9-e619-4100-aa50-3c57ebda7a87,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-ringback-type.mdx,dotnet/reference/calling/call-ringback-type,/dotnet/reference/calling/call-ringback-type,replaced
ed511e31-f3c8-489b-a634-c16d2ec196cf,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-send-digits-state.mdx,dotnet/reference/calling/call-send-digits-state,/dotnet/reference/calling/call-send-digits-state,replaced
c55b45a7-a399-405d-adf6-6d962c978519,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-state.mdx,dotnet/reference/calling/call-state,/dotnet/reference/calling/call-state,replaced
143f7dd4-83f3-4f1a-8554-7fdf72a0f2cd,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap.mdx,dotnet/reference/calling/call-tap,/dotnet/reference/calling/call-tap,replaced
8dfa35eb-7f15-4626-90f8-2173fb6fb0f9,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-audio-direction.mdx,dotnet/reference/calling/call-tap-audio-direction,/dotnet/reference/calling/call-tap-audio-direction,replaced
f202bbde-f0a3-4947-af05-bcbc606b8d35,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-audio-params.mdx,dotnet/reference/calling/call-tap-audio-params,/dotnet/reference/calling/call-tap-audio-params,replaced
8e13429e-e4d6-4970-ae5c-4de95c7faf4b,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-device.mdx,dotnet/reference/calling/call-tap-device,/dotnet/reference/calling/call-tap-device,replaced
1ba99d6c-c6b8-4c4c-a99e-4b9423f047fe,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-device-rtp-params.mdx,dotnet/reference/calling/call-tap-device-rtp-params,/dotnet/reference/calling/call-tap-device-rtp-params,replaced
c7fc6fad-2b0b-450e-9d3a-fda4b4cf124d,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-device-type.mdx,dotnet/reference/calling/call-tap-device-type,/dotnet/reference/calling/call-tap-device-type,replaced
7a45ae85-18a3-4e66-bef2-a6d3dc60925a,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-state.mdx,dotnet/reference/calling/call-tap-state,/dotnet/reference/calling/call-tap-state,replaced
d411a5fe-f5bd-49ce-b44b-c9979012bb26,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/call-tap-type.mdx,dotnet/reference/calling/call-tap-type,/dotnet/reference/calling/call-tap-type,replaced
3374bfe3-f8c8-4a68-9958-e3a44a77a3df,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/detect-result-type.mdx,dotnet/reference/calling/detect-result-type,/dotnet/reference/calling/detect-result-type,replaced
c3e08ebb-41a0-424a-85bd-d73896ad026f,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/direction.mdx,dotnet/reference/calling/direction,/dotnet/reference/calling/direction,replaced
cf80e6ac-6a56-4dbc-a4a5-a8864f92e077,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/disconnect-reason.mdx,dotnet/reference/calling/disconnect-reason,/dotnet/reference/calling/disconnect-reason,replaced
64cf21bb-1857-445d-a94f-114065eb0361,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/phonecall.mdx,dotnet/reference/calling/phonecall,/dotnet/reference/calling/phonecall,replaced
e353f984-65e6-4748-b58a-09b335157551,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,dotnet/reference/calling/results,/dotnet/reference/calling/results,replaced
a99b4d7f-5b31-4722-af33-b0a0ef51cf82,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/answer-result.mdx,dotnet/reference/calling/results/answer,/dotnet/reference/calling/results/answer,replaced
27f211aa-4bc8-4561-848a-f4b9ad30bf9f,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/connect-result.mdx,dotnet/reference/calling/results/connect,/dotnet/reference/calling/results/connect,replaced
72d831fc-3e55-4088-8cca-a5ac2d5ddb57,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/detect-result.mdx,dotnet/reference/calling/results/detect,/dotnet/reference/calling/results/detect,replaced
6d90872b-6397-42dd-9020-a125ae686a08,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/dial-result.mdx,dotnet/reference/calling/results/dial,/dotnet/reference/calling/results/dial,replaced
c8690d14-51b4-4b90-a471-3b0e9c0948ae,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/fax-result.mdx,dotnet/reference/calling/results/fax,/dotnet/reference/calling/results/fax,replaced
69987da2-e02c-4c3d-87a9-ea87adea0827,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/hangup-result.mdx,dotnet/reference/calling/results/hangup,/dotnet/reference/calling/results/hangup,replaced
3256a422-08a5-4e2b-b9b1-df27e4ea8e34,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/play-pause-result.mdx,dotnet/reference/calling/results/play-pause,/dotnet/reference/calling/results/play-pause,replaced
abe96fa5-fd1a-4b8a-a2b2-821ee70f74e2,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/play-result.mdx,dotnet/reference/calling/results/play,/dotnet/reference/calling/results/play,replaced
e6f3eb1d-b7e8-442a-9899-4feeceb6a84b,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/play-resume-result.mdx,dotnet/reference/calling/results/play-resume,/dotnet/reference/calling/results/play-resume,replaced
33552588-64aa-4e52-9382-58e7df1d0437,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/play-volume-result.mdx,dotnet/reference/calling/results/play-volume,/dotnet/reference/calling/results/play-volume,replaced
f91b937b-f673-45ec-9ad6-30a4e668cf60,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/prompt-result.mdx,dotnet/reference/calling/results/prompt,/dotnet/reference/calling/results/prompt,replaced
77dc1743-fcf3-46d1-8a2c-ba2d84bb256e,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/prompt-volume-result.mdx,dotnet/reference/calling/results/prompt-volume,/dotnet/reference/calling/results/prompt-volume,replaced
17282a7a-328e-465a-90b9-45688f65a998,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/record-result.mdx,dotnet/reference/calling/results/record,/dotnet/reference/calling/results/record,replaced
c39bf4fe-fe68-4605-a309-3c0c066de518,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/send-digits-result.mdx,dotnet/reference/calling/results/send-digits,/dotnet/reference/calling/results/send-digits,replaced
f88df1a2-780f-4290-a011-dd86f4018b7e,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/stop-result.mdx,dotnet/reference/calling/results/stop,/dotnet/reference/calling/results/stop,replaced
6a2a783a-60bb-4ae2-a1ae-17f517533f00,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/tap-result.mdx,dotnet/reference/calling/results/tap,/dotnet/reference/calling/results/tap,replaced
59836d5a-849a-443c-8f11-c8de381d1e58,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/send-fax-payload.mdx,dotnet/reference/calling/send-fax-payload,/dotnet/reference/calling/send-fax-payload,replaced
f1bc8250-8109-45bd-a803-39607bfbf28c,fern/products/realtime-sdk/pages/v2/language/dotnet/consumer.mdx,dotnet/reference/consumer,/dotnet/reference/consumer,replaced
631c97ae-9114-498f-834c-2e4d60ab0cab,fern/products/realtime-sdk/pages/v2/language/dotnet/event.mdx,dotnet/reference/event,/dotnet/reference/event,replaced
29de1967-3c44-4e7b-bdad-5627fa3979ee,fern/products/realtime-sdk/pages/v2/language/dotnet/examples.mdx,dotnet/reference/examples,/dotnet/reference/examples,replaced
d93805fe-328c-4957-b304-cafc0b3082c5,fern/products/realtime-sdk/pages/v2/language/dotnet/messaging/index.mdx,dotnet/reference/messaging,/dotnet/reference/messaging,replaced
6d184a59-b280-42f2-ba28-dcc3ebd5129d,fern/products/realtime-sdk/pages/v2/language/dotnet/messaging/direction.mdx,dotnet/reference/messaging/direction,/dotnet/reference/messaging/direction,replaced
266390f9-1733-435b-a7ed-11f091961997,fern/products/realtime-sdk/pages/v2/language/dotnet/messaging/message.mdx,dotnet/reference/messaging/message,/dotnet/reference/messaging/message,replaced
a9117cae-0b73-48fd-8491-d78924663ca7,fern/products/realtime-sdk/pages/v2/language/dotnet/messaging/message-state.mdx,dotnet/reference/messaging/message-state,/dotnet/reference/messaging/message-state,replaced
eb81d5f9-36de-4be0-8e50-c7c5e6917e75,fern/products/realtime-sdk/pages/v2/language/dotnet/messaging/send-result.mdx,dotnet/reference/messaging/send-result,/dotnet/reference/messaging/send-result,replaced
1ef7b32a-dc17-49fd-979a-5b7211c9eff3,fern/products/realtime-sdk/pages/v2/language/dotnet/messaging/send-source.mdx,dotnet/reference/messaging/send-source,/dotnet/reference/messaging/send-source,replaced
ca47c821-eb0a-4123-a7e8-6f026b3b13c0,fern/products/realtime-sdk/pages/v2/language/dotnet/relay-client.mdx,dotnet/reference/relay-client,/dotnet/reference/relay-client,replaced
944b317d-ea5b-4e1e-ab81-ec40d6679b92,fern/products/realtime-sdk/pages/v2/language/dotnet/task/index.mdx,dotnet/reference/task,/dotnet/reference/task,replaced
4af32108-1261-4b54-8eaa-c5b9b3b31f73,fern/products/realtime-sdk/pages/v2/language/golang/index.mdx,go/reference,/reference/go,replaced
8ceb292b-5204-4020-85f5-d4e34ade7bd2,fern/products/realtime-sdk/pages/v2/language/golang/calling/index.mdx,go/reference/calling,/go/reference/calling,replaced
2a827d68-9c9a-44af-b2ed-b9b0877f1e28,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/index.mdx,go/reference/calling/actions,/go/reference/calling/actions,replaced
bc07c8a1-c7a2-4392-a1d7-cfa73851a6ea,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/detect.mdx,go/reference/calling/actions/detect,/go/reference/calling/actions/detect,replaced
7738d3dd-afaf-4de2-b64d-5107e3468ffd,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/fax.mdx,go/reference/calling/actions/fax,/go/reference/calling/actions/fax,replaced
12cb6f04-70b9-4d5b-ad17-a09f186579ef,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/play.mdx,go/reference/calling/actions/play,/go/reference/calling/actions/play,replaced
01cc18ed-7ba5-4e45-ae97-5a1ce445c708,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/play-audio.mdx,go/reference/calling/actions/play-audio,/go/reference/calling/actions/play-audio,replaced
b9b50e4c-63c1-4dce-a550-3a64e581f579,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/play-media.mdx,go/reference/calling/actions/play-media,/go/reference/calling/actions/play-media,replaced
4fbd2bf6-644c-4371-abca-3210934ab88c,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/play-silence.mdx,go/reference/calling/actions/play-silence,/go/reference/calling/actions/play-silence,replaced
4b31dc87-8a03-496a-bd2d-e76de2314c4a,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/play-tts.mdx,go/reference/calling/actions/play-tts,/go/reference/calling/actions/play-tts,replaced
24711440-264c-4d38-854e-6722f0445e2b,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/prompt.mdx,go/reference/calling/actions/prompt,/go/reference/calling/actions/prompt,replaced
373076e0-5440-4645-ba97-e24be31d4af4,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/record.mdx,go/reference/calling/actions/record,/go/reference/calling/actions/record,replaced
1be8855f-1e87-4aea-a7de-f99a08263c6f,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/send-digits.mdx,go/reference/calling/actions/send-digits,/go/reference/calling/actions/send-digits,replaced
62743607-58a1-4381-9f4f-89495c16f3e1,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/tap.mdx,go/reference/calling/actions/tap,/go/reference/calling/actions/tap,replaced
615902fb-9e46-4b79-a138-4b646c81f2a6,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,go/reference/calling/call,/go/reference/calling/call,replaced
a4502a55-77ba-426e-b33e-576097770bf7,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,go/reference/calling/results,/go/reference/calling/results,replaced
98851154-2051-46e6-b91c-f614f6c5c6a9,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/answer-result.mdx,go/reference/calling/results/answer,/go/reference/calling/results/answer,replaced
411d8509-f18d-407e-8f1f-ebf838604561,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/detect-result.mdx,go/reference/calling/results/detect,/go/reference/calling/results/detect,replaced
edffd3a9-adbe-499d-bdc4-e1417a8599f2,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/dial-result.mdx,go/reference/calling/results/dial,/go/reference/calling/results/dial,replaced
43bece1b-9191-432c-af47-331acc16f55b,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/fax-result.mdx,go/reference/calling/results/fax,/go/reference/calling/results/fax,replaced
260f8492-4fe7-4087-a6b4-23ff69ae5504,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/hangup-result.mdx,go/reference/calling/results/hangup,/go/reference/calling/results/hangup,replaced
e1abb599-acbf-4ce5-8950-6f7dafe8cd16,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/play-result.mdx,go/reference/calling/results/play,/go/reference/calling/results/play,replaced
9d5ddd8c-e2bc-468c-b6c6-5351a857933d,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/play-resume-result.mdx,go/reference/calling/results/play-resume,/go/reference/calling/results/play-resume,replaced
449f73c3-8204-48d5-bec0-47f920a4e655,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/play-volume-result.mdx,go/reference/calling/results/play-volume,/go/reference/calling/results/play-volume,replaced
a8d5378e-7c1a-4162-94f8-470cdc6d5380,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/prompt-result.mdx,go/reference/calling/results/prompt,/go/reference/calling/results/prompt,replaced
98807096-fd4b-4e7c-be33-32e98e63d624,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/prompt-volume-result.mdx,go/reference/calling/results/prompt-volume,/go/reference/calling/results/prompt-volume,replaced
