id,title,description,file_path,product,slug,new_slug
095d2ebc-0d0f-404b-8607-b49e0cb85310,Environment Variables,,agents-sdk/pages/reference/environment-variables.mdx,agents-sdk,/api/environment-variables,/reference/environment-variables
f670923b-dff6-4cd1-ae75-15177c3a0fb0,Function Result,,agents-sdk/pages/reference/function-result.mdx,agents-sdk,/api/function-result,/reference/function-result
314d6887-9c5e-4cf2-a16a-646b7048c59d,Skill Base,,agents-sdk/pages/reference/skill-base.mdx,agents-sdk,/api/skill-base,/reference/skill-base
5f78d171-a73e-47b7-a81d-a7c2561526c1,Swaig Function,,agents-sdk/pages/reference/swaig-function.mdx,agents-sdk,/api/swaig-function,/reference/swaig-function
ba0b8662-5987-40d7-a543-7b206ddab412,Swml Schema,,agents-sdk/pages/reference/swml-schema.mdx,agents-sdk,/api/swml-schema,/reference/swml-schema
c38c7b47-c528-4fab-adb5-f2d8f0872549,Swml Service,,agents-sdk/pages/reference/swml-service.mdx,agents-sdk,/api/swml-service,/reference/swml-service
7f5f7aec-386d-4e16-a2b1-467abe4be310,Account Setup,,agents-sdk/pages/signalwire-integration/account-setup.mdx,agents-sdk,/signalwire-integration/account-setup,/guides/account-setup
b2e1008b-2d62-43d9-9aa1-eced00679a4b,Mapping Numbers,,agents-sdk/pages/signalwire-integration/mapping-numbers.mdx,agents-sdk,/signalwire-integration/mapping-numbers,/guides/mapping-numbers
20b28743-6362-4d99-b060-3c85b2c203ae,Phone Numbers,,agents-sdk/pages/signalwire-integration/phone-numbers.mdx,agents-sdk,/signalwire-integration/phone-numbers,/guides/phone-numbers
fda4b2cd-d76f-465a-86cc-112e67401928,Testing,,agents-sdk/pages/signalwire-integration/testing.mdx,agents-sdk,/signalwire-integration/testing,/guides/testing
95e62f0b-418e-4996-bbce-fa6abae40a58,Troubleshooting,,agents-sdk/pages/signalwire-integration/troubleshooting.mdx,agents-sdk,/signalwire-integration/troubleshooting,/guides/troubleshooting
e9515925-0a61-40d3-9054-ab850d665a55,Adding Skills,,agents-sdk/pages/skills/adding-skills.mdx,agents-sdk,/skills/adding-skills,/guides/adding-skills
6705ef95-02c0-4414-bd8b-de4b4f359e92,Builtin Skills,,agents-sdk/pages/skills/builtin-skills.mdx,agents-sdk,/skills/builtin-skills,/guides/builtin-skills
781b2404-667c-4502-b394-cf60bf6b07a0,Custom Skills,,agents-sdk/pages/skills/custom-skills.mdx,agents-sdk,/skills/custom,/guides/custom
5afc0673-c841-4db2-b22f-09436f60c0e3,Skill Config,,agents-sdk/pages/skills/skill-config.mdx,agents-sdk,/skills/skill-config,/guides/skill-config
74fe63c2-2aee-4450-9afb-012b4b2b0478,Understanding Skills,,agents-sdk/pages/skills/understanding-skills.mdx,agents-sdk,/skills/understanding-skills,/guides/understanding-skills
f275c9fe-59c6-4e0e-9d97-196d71c4bd02,Datamap,,agents-sdk/pages/swaig-functions/datamap.mdx,agents-sdk,/swaig-functions/datamap,/guides/datamap
3d31b9ba-e380-4a20-9791-a96494b8ea32,Defining Functions,,agents-sdk/pages/swaig-functions/defining-functions.mdx,agents-sdk,/swaig-functions/defining-functions,/guides/defining-functions
db7b6340-76ee-4e16-8544-053430a9347f,Native Functions,,agents-sdk/pages/swaig-functions/native-functions.mdx,agents-sdk,/swaig-functions/native-functions,/guides/native-functions
a5e5df47-04ad-4fba-88bb-5ffb4d8c47b7,Parameters,,agents-sdk/pages/swaig-functions/parameters.mdx,agents-sdk,/swaig-functions/parameters,/guides/parameters
3718c547-3868-48a7-a1a6-07ef732fb081,Results Actions,,agents-sdk/pages/swaig-functions/results-actions.mdx,agents-sdk,/swaig-functions/results-actions,/guides/results-actions
723188d4-fab9-4890-b6ff-f1719cb89c61,Get Started with a Chat Application,,browser-sdk/pages/latest/guides/chat/get-started-with-a-simple-chat-demo/index.mdx,browser-sdk,/guides/get-started-with-a-chat-application,/guides/get-started-with-a-chat-application
004bdd77-fc94-4d36-82de-08f63d93f33e,Guides,,browser-sdk/pages/latest/guides/index.mdx,browser-sdk,,/guides
74096c3d-77d5-44fa-b724-66f024b73796,Getting Thumbnails for Video Rooms,Learn how to get thumbnails for your video rooms.,browser-sdk/pages/latest/guides/video/get-thumbnails-for-your-video-calls/index.mdx,browser-sdk,,/guides/get-thumbnails-for-your-video-calls
e3458a56-3f8b-4b1b-8a0e-d55a15bb17df,,"Add high-quality, high-performance video to your application or website",browser-sdk/pages/latest/guides/video/getting-started-with-the-signalwire-video/index.mdx,browser-sdk,/guides/getting-started-with-the-signalwire-video-sdk,/guides/getting-started-with-the-signalwire-video-sdk
c5f0484c-c2e2-4c69-a930-fd9819a37577,Highlighting the Speaker,,browser-sdk/pages/latest/guides/video/highlighting-whos-speaking.mdx,browser-sdk,,/guides/highlighting-whos-speaking
dc5bbe97-cf9a-42bd-a0a2-ec5baba829ea,,,browser-sdk/pages/latest/guides/video/interactive-live-streaming/index.mdx,browser-sdk,,/guides/interactive-live-streaming
ac92656d-aa3c-4d4b-ae95-2625bebfedb8,Using Layout Positions,,browser-sdk/pages/latest/guides/video/layout-positions/index.mdx,browser-sdk,/video/guides/layout-positions,/guides/layout-positions
a406328c-63d3-4d4b-b5b7-68a68d69f8b7,,,browser-sdk/pages/latest/guides/video/layouts/index.mdx,browser-sdk,/video/guides/layouts,/guides/layouts
2fff8644-a4bf-4888-b31d-0c4f9a60d719,Making a Clubhouse Clone,Learn how to make a Clubhouse clone using the SignalWire Video API.,browser-sdk/pages/latest/guides/video/making-a-clubhouse-clone/index.mdx,browser-sdk,/guides/clubhouse-clone,/guides/clubhouse-clone
0370f3a2-7fb5-4d5f-bfa9-afdbda9d82d3,,,browser-sdk/pages/latest/guides/video/recording-video/index.mdx,browser-sdk,,/guides/recording-video
ebc64bc7-e7e6-4d3f-961d-58b34685c51f,Setting the Video Call Layout,Learn how to set the layout of your SignalWire video calls.,browser-sdk/pages/latest/guides/video/setting-the-layout-of-your-signalwire-video-calls.mdx,browser-sdk,,/guides/setting-the-layout-of-your-signalwire-video-calls
f10914ca-7b9c-4050-be77-bc4b732c4742,,,browser-sdk/pages/latest/guides/video/sharing-your-screen-with-the-signalwire-video-sdk/index.mdx,browser-sdk,,/guides/sharing-your-screen-with-the-signalwire-video-sdk
aa113205-7951-4729-9d85-6727c9cd1dad,Streaming to YouTube and Other Platforms,,browser-sdk/pages/latest/guides/video/streaming-to-youtube-and-other-platforms/index.mdx,browser-sdk,,/guides/streaming-to-youtube-and-other-platforms
561a16a7-57d8-45c1-bf26-8464d9e30ec2,,,browser-sdk/pages/latest/guides/video/switch-webcam-or-microphone-with-signalwire-video-api.mdx,browser-sdk,,/guides/switch-webcam-or-microphone-with-signalwire-video-api
04b825ca-804c-4143-994a-a61a87b1484d,Video Overlays,,browser-sdk/pages/latest/guides/video/video-overlays.mdx,browser-sdk,,/guides/video-overlays
97ad2e2b-a14d-485a-878b-d9d6ebf551fa,Making a Zoom Alternative,Learn how to make a Zoom alternative using the SignalWire Video API.,browser-sdk/pages/latest/guides/video/zoom-clone-2/index.mdx,browser-sdk,/guides/zoom-clone,/guides/zoom-clone
c42c8c92-44bf-49d8-b87c-6727041f8aeb,Events,,browser-sdk/pages/latest/reference/chat/Client/events.mdx,browser-sdk,,/reference/chat/client/events
be712c6f-f777-4268-9fa2-44e4aa6c1751,Chat.Client,,browser-sdk/pages/latest/reference/chat/Client/index.mdx,browser-sdk,,/reference/chat/client
0a7be4d8-669f-487b-a393-6c3c9ded3b8e,disconnect,,browser-sdk/pages/latest/reference/chat/Client/methods/disconnect.mdx,browser-sdk,,/reference/chat/client/methods/disconnect
3259fee0-8103-4b15-8d5f-825193d1a110,getAllowedChannels,,browser-sdk/pages/latest/reference/chat/Client/methods/getAllowedChannels.mdx,browser-sdk,,/reference/chat/client/methods/getallowedchannels
9c2ea691-eb38-41f8-bc30-92eb498b38f2,getMemberState,,browser-sdk/pages/latest/reference/chat/Client/methods/getMemberState.mdx,browser-sdk,,/reference/chat/client/methods/getmemberstate
d79ad2e4-c09a-416b-85de-89a0b1ce5be7,getMembers,,browser-sdk/pages/latest/reference/chat/Client/methods/getMembers.mdx,browser-sdk,,/reference/chat/client/methods/getmembers
e6e1d127-ec6b-427f-b9ce-3f0a2d8798ea,getMessages,,browser-sdk/pages/latest/reference/chat/Client/methods/getMessages.mdx,browser-sdk,,/reference/chat/client/methods/getmessages
948664c3-ec7f-4ae8-b791-8a8b3c0c1f7a,False,,browser-sdk/pages/latest/reference/chat/Client/methods/off.mdx,browser-sdk,,/reference/chat/client/methods/off
c0bcd31d-3de6-4c1d-b0a1-d7d2df59f265,True,,browser-sdk/pages/latest/reference/chat/Client/methods/on.mdx,browser-sdk,,/reference/chat/client/methods/on
cfeac22a-42c5-45b2-b7d8-e37bd486b48d,once,,browser-sdk/pages/latest/reference/chat/Client/methods/once.mdx,browser-sdk,,/reference/chat/client/methods/once
a51dc21e-c22c-4186-8107-ec0399c1d425,publish,,browser-sdk/pages/latest/reference/chat/Client/methods/publish.mdx,browser-sdk,,/reference/chat/client/methods/publish
49969a55-79b7-47ab-889d-16a42a306278,removeAllListeners,,browser-sdk/pages/latest/reference/chat/Client/methods/removeAllListeners.mdx,browser-sdk,,/reference/chat/client/methods/removealllisteners
5da3414b-ff3c-4e34-aa22-4d5754004b3a,setMemberState,,browser-sdk/pages/latest/reference/chat/Client/methods/setMemberState.mdx,browser-sdk,,/reference/chat/client/methods/setmemberstate
e40f38c6-1f8d-4f08-acea-2a553db78fbc,subscribe,,browser-sdk/pages/latest/reference/chat/Client/methods/subscribe.mdx,browser-sdk,,/reference/chat/client/methods/subscribe
1d34e9d2-8e14-4f08-95f6-0e7e37a74b80,unsubscribe,,browser-sdk/pages/latest/reference/chat/Client/methods/unsubscribe.mdx,browser-sdk,,/reference/chat/client/methods/unsubscribe
93ee53ad-78e5-42a2-b09f-e4aec9a7c30e,updateToken,,browser-sdk/pages/latest/reference/chat/Client/methods/updateToken.mdx,browser-sdk,,/reference/chat/client/methods/updatetoken
5d27f536-2dd8-4933-9989-56a95579265d,ChatMember,,browser-sdk/pages/latest/reference/chat/chat-chatmember.mdx,browser-sdk,,/reference/chat/chat-chatmember
e1cee217-fd55-4a2e-ba09-adba892bd96f,ChatMessage,,browser-sdk/pages/latest/reference/chat/chat-chatmessage.mdx,browser-sdk,,/reference/chat/chat-chatmessage
f3a18895-b166-4430-950c-100400de6cf9,ChatMemberEntity,,browser-sdk/pages/latest/reference/chat/chatmemberentity.mdx,browser-sdk,,/reference/chat/chatmemberentity
fc90a0cd-6b13-4b8f-b976-f9a47a9186b8,ChatMessageEntity,,browser-sdk/pages/latest/reference/chat/chatmessageentity.mdx,browser-sdk,,/reference/chat/chatmessageentity
1add2ddd-f4b7-4a7e-885c-f26cdf14de94,Chat,,browser-sdk/pages/latest/reference/chat/index.mdx,browser-sdk,,/reference/chat
a74e206a-faff-44fa-8e6d-418cef400616,Technical Reference,,browser-sdk/pages/latest/reference/index.mdx,browser-sdk,,/reference
c5b2cf0f-e417-4851-9f17-7d200f33853c,PubSub,,browser-sdk/pages/latest/reference/pubsub/index.mdx,browser-sdk,,/reference/pubsub
127a92fa-f4ef-452b-aaec-c1e321bf6f05,PubSub.Client,,browser-sdk/pages/latest/reference/pubsub/pubsub-client.mdx,browser-sdk,,/reference/pubsub/pubsub-client
ffad796b-a5b7-4df2-b83a-d744f485ec88,PubSubMessage,,browser-sdk/pages/latest/reference/pubsub/pubsub-pubsubmessage.mdx,browser-sdk,/pubsub/message,/reference/pubsub/message
229a827a-f634-4c60-904c-9420b6b2a470,The Address Namespace,,browser-sdk/pages/latest/reference/signalwire-client/client/address.mdx,browser-sdk,,/reference/signalwire-client/client/address
4d247641-7d1b-4fc4-89e8-134e9f65f21c,The Chat Namespace,,browser-sdk/pages/latest/reference/signalwire-client/client/chat.mdx,browser-sdk,,/reference/signalwire-client/client/chat
ca333ef7-ccfe-47c7-ba4b-dd5dfc15f0b8,The Conversation Namespace,,browser-sdk/pages/latest/reference/signalwire-client/client/conversation.mdx,browser-sdk,,/reference/signalwire-client/client/conversation
267f0b37-bacc-480b-a4e9-b2b297b2afe4,The SignalWire Client,,browser-sdk/pages/latest/reference/signalwire-client/client/index.mdx,browser-sdk,,/reference/signalwire-client/client
db812539-9c02-4e75-b855-22f5a693a80e,Call Fabric,,browser-sdk/pages/latest/reference/signalwire-client/index.mdx,browser-sdk,,/reference/signalwire-client
8cc67179-b206-4f00-a58a-8416abb055ba,Notifications,,browser-sdk/pages/latest/reference/signalwire-client/notifications.mdx,browser-sdk,,/reference/signalwire-client/notifications
12da04cf-5f2c-4755-8b2e-0d67439e6d05,Utility functions,,browser-sdk/pages/latest/reference/signalwire-client/utils.mdx,browser-sdk,,/reference/signalwire-client/utils
59ae8343-ac8e-4ce8-ae60-68a75a594294,Events,,browser-sdk/pages/latest/reference/video/RoomSession/events.mdx,browser-sdk,,/reference/video/roomsession/events
1bffacce-32eb-4e77-9aa7-ded76b8228f1,RoomSession,,browser-sdk/pages/latest/reference/video/RoomSession/index.mdx,browser-sdk,,/reference/video/roomsession
15cb60a8-6c7e-47aa-a97e-a1c2fb14ab4f,addCamera,addCamera method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/addcamera.mdx,browser-sdk,,/reference/video/roomsession/methods/addcamera
84f94563-e6ae-4c33-85ae-4ee4bd79d72d,addDevice,addDevice method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/adddevice.mdx,browser-sdk,,/reference/video/roomsession/methods/adddevice
44b5403e-f687-4974-bf96-b1f801966510,addMicrophone,addMicrophone method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/addmicrophone.mdx,browser-sdk,,/reference/video/roomsession/methods/addmicrophone
cce1edcc-07dd-420f-9cd4-829826dd1cb3,audioMute,audioMute method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/audiomute.mdx,browser-sdk,,/reference/video/roomsession/methods/audiomute
ee55dab3-a114-4e83-9951-3fb602d4ddcd,audioUnmute,audioUnmute method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/audiounmute.mdx,browser-sdk,,/reference/video/roomsession/methods/audiounmute
b9da829c-670b-4c4f-8e06-7d9e3b776b42,createScreenShareObject,createScreenShareObject method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/createscreenshareobject.mdx,browser-sdk,,/reference/video/roomsession/methods/createscreenshareobject
af622ec0-05e6-48b2-9df8-b755fd118188,deaf,deaf method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/deaf.mdx,browser-sdk,,/reference/video/roomsession/methods/deaf
2d08caa0-6b13-48de-8ffd-523717a8b390,deleteMemberMeta,deleteMemberMeta method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/deletemembermeta.mdx,browser-sdk,,/reference/video/roomsession/methods/deletemembermeta
e503df7c-b9f5-40a5-9ed1-c21cf95e3980,deleteMeta,deleteMeta method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/deletemeta.mdx,browser-sdk,,/reference/video/roomsession/methods/deletemeta
a6367e13-ab3f-4c56-9083-212061ee8ae6,demote,demote method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/demote.mdx,browser-sdk,,/reference/video/roomsession/methods/demote
e139d10f-86aa-4603-8fcf-62110083c3e7,destroy,destroy method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/destroy.mdx,browser-sdk,,/reference/video/roomsession/methods/destroy
7c4fda67-b470-4d3a-86e4-afbc66a0528c,getLayouts,getLayouts method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getlayouts.mdx,browser-sdk,,/reference/video/roomsession/methods/getlayouts
57a77bef-5873-4227-b5f6-44fc2cb7354e,getMemberMeta,getMemberMeta method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getmembermeta.mdx,browser-sdk,,/reference/video/roomsession/methods/getmembermeta
3335afb2-6f2c-4f49-9495-cbd6b0eb937c,getMembers,getMembers method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getmembers.mdx,browser-sdk,,/reference/video/roomsession/methods/getmembers
bfddc095-4e83-4e1c-9c7f-95de42ee3633,getMeta,getMeta method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getmeta.mdx,browser-sdk,,/reference/video/roomsession/methods/getmeta
73eb23e0-557c-41c5-a13f-5e861cdc6f8b,getPlaybacks,getPlaybacks method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getplaybacks.mdx,browser-sdk,,/reference/video/roomsession/methods/getplaybacks
93d9ce71-4443-49f4-8a76-ea38b84b4161,getRecordings,getRecordings method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getrecordings.mdx,browser-sdk,,/reference/video/roomsession/methods/getrecordings
a5564972-7576-41f6-8677-bb3b967922cb,getStreams,getStreams method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/getstreams.mdx,browser-sdk,,/reference/video/roomsession/methods/getstreams
a4cc92ac-53d0-4d88-99c8-36e6b35995e1,hangupAll,hangupAll method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/hangupall.mdx,browser-sdk,,/reference/video/roomsession/methods/hangupall
e954bda1-8965-45eb-b780-a79531a32757,hideVideoMuted,hideVideoMuted method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/hidevideomuted.mdx,browser-sdk,,/reference/video/roomsession/methods/hidevideomuted
0c7d0aa9-a8bb-4370-93a0-7d14b2db0b43,join,join method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/join.mdx,browser-sdk,,/reference/video/roomsession/methods/join
b4b00a5e-4a22-4681-a53d-84127186ad59,leave,leave method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/leave.mdx,browser-sdk,,/reference/video/roomsession/methods/leave
eb40ce98-24b9-4cd8-8b37-92bda0e1689e,lock,lock method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/lock.mdx,browser-sdk,,/reference/video/roomsession/methods/lock
b02aad92-cf64-40b2-ae69-44cb2504a8c6,off,off method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/off.mdx,browser-sdk,,/reference/video/roomsession/methods/off
afa6d13e-53c3-4203-ab61-deb891bc1a22,on,on method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/on.mdx,browser-sdk,,/reference/video/roomsession/methods/on
67d77c2a-294b-41b7-b442-191415ddb41b,once,once method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/once.mdx,browser-sdk,,/reference/video/roomsession/methods/once
2b4320a5-9db0-4bef-834b-08f4d84fff15,play,play method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/play.mdx,browser-sdk,,/reference/video/roomsession/methods/play
dd0917b2-b1c6-4a7d-8542-e1df35fa40f8,promote,promote method for the RoomSession class.,browser-sdk/pages/latest/reference/video/RoomSession/methods/promote.mdx,browser-sdk,,/reference/video/roomsession/methods/promote
